,nv,id,ms,il,nj,pa,ca,ks,wi,nd,ar,tx,nh,fl,co,de,tn,mo,me,va,in,ok,mn,ri,la,ga,sd,mi,oh,nm,sc,vt,ia,ct,or,md,ny,wa,ma,az,nc,ut,ky,wy,mt,ak,ne,hi,al,dc,wv
2021-02-25,563,730,919,1884,3582,2358,3871,0,826,91,725,7363,310,6640,1121,0,1964,619,217,2050,1090,1142,987,0,762,2136,164,1598,2398,299,2502,72,655,975,500,976,8746,1089,1928,2560,3346,1644,1257,212,203,205,378,38,978,367,419
2021-02-26,380,310,731,2441,3743,3344,3425,750,845,89,511,7961,325,5922,1519,0,1727,607,178,1635,951,868,1146,0,902,2209,139,1258,1976,657,1749,123,647,787,320,970,0,1169,1734,0,2926,651,1164,148,167,508,301,41,752,0,306
2021-02-27,457,237,550,1780,4122,3361,3335,0,490,70,557,11093,273,5459,1265,2067,1069,310,197,1635,877,783,821,0,0,2162,316,1428,1773,162,1777,136,556,0,0,836,16345,951,1516,2254,2645,0,1048,0,225,118,242,104,828,0,346
2021-02-28,265,0,692,1249,2386,1968,2524,0,331,29,3308,3815,422,5540,845,0,1324,375,142,1705,721,702,798,0,1518,1536,0,0,1268,240,1751,100,353,0,0,827,7580,0,1428,1039,0,1151,665,45,117,0,148,56,561,476,271
2021-03-01,0,322,210,1143,3248,1622,2153,588,640,42,83,3821,0,1702,1530,0,800,773,128,1104,542,380,635,0,432,1217,44,1865,1452,165,1153,86,201,2680,909,603,6235,936,1248,0,3614,257,511,76,50,168,142,29,513,86,0
2021-03-02,0,371,301,1579,3281,2567,3722,0,780,108,416,7747,215,7177,777,150,521,642,181,1407,541,133,428,0,742,1750,181,1642,1633,244,847,87,455,502,249,468,5800,731,152,849,1249,487,1073,57,155,435,355,35,672,83,385
2021-03-03,905,451,381,2102,3678,2565,3204,746,865,113,389,7822,187,6014,1055,476,1633,629,147,1527,768,726,776,2399,521,1536,181,1705,1633,356,1173,115,623,494,250,789,7704,795,1518,1284,2142,729,1334,91,194,0,250,17,2719,51,302
2021-03-04,376,299,478,1740,3183,3028,3161,0,723,110,392,8028,192,6117,1351,218,1356,611,140,1315,939,894,942,0,726,1800,232,1825,1629,259,1567,199,673,878,382,806,7593,854,1410,1155,2491,611,1099,66,178,184,381,59,924,196,263
2021-03-05,380,240,592,1442,3700,2759,2942,695,634,94,560,6853,244,5975,1632,231,1603,554,225,1632,855,917,797,0,518,1336,166,1790,1630,297,1695,133,403,830,211,913,8956,778,1677,2276,2103,549,927,80,136,141,314,54,813,108,280
2021-03-06,488,0,576,2565,3711,2782,2898,0,363,82,326,5570,269,4690,1107,265,1253,333,183,1482,1231,977,948,0,0,1341,147,1692,1632,282,1199,149,0,0,0,933,7647,664,1495,0,2029,0,840,0,181,67,313,85,547,151,326
2021-03-07,0,104,260,1068,2516,1736,2225,0,194,33,166,2953,0,4100,850,215,1290,165,155,1141,744,466,894,0,742,898,210,0,1630,180,1408,116,538,0,0,708,6789,0,0,3852,0,982,525,0,72,74,387,0,386,146,278
2021-03-08,429,378,70,1182,2306,1450,1859,530,619,29,131,2595,354,3313,584,209,695,1058,139,881,475,166,473,0,523,725,13,2282,1629,121,851,115,487,2066,0,716,5309,1203,2173,565,2724,259,330,138,44,87,177,97,267,160,167
2021-03-09,419,483,356,1510,4121,2993,3314,0,696,97,430,5313,174,4425,840,116,1120,621,133,1572,596,268,1619,0,645,1036,153,1538,3266,201,633,87,517,749,1123,633,6850,670,1006,0,1003,560,877,74,134,221,190,42,525,331,204
2021-03-10,318,455,437,1682,3765,2594,2790,700,657,99,315,4863,240,4853,1240,212,1386,706,195,1266,872,815,905,2267,575,1157,210,2683,0,247,1124,85,798,512,284,898,6489,726,1413,899,1879,658,1013,41,148,114,299,46,780,96,267
2021-03-11,0,364,679,1700,3801,2652,2770,0,757,108,336,4755,301,5067,944,789,1603,621,187,1230,910,694,1095,0,438,1211,202,2569,1420,232,919,129,425,735,353,925,6747,0,1589,2019,2063,646,1203,97,179,182,298,58,862,122,330
2021-03-12,1465,334,763,1763,5444,3070,2577,438,606,120,458,6505,313,5212,1290,231,1382,617,209,1665,941,424,1102,0,532,1191,186,2943,1764,262,1488,123,484,1185,393,989,0,1387,1638,1370,2017,519,957,50,133,188,273,64,461,154,0
2021-03-13,0,0,691,1675,3856,2837,2478,0,393,93,312,4906,0,5252,1244,0,1055,367,206,1434,840,625,1186,0,0,1033,0,1998,1558,182,1669,75,553,0,0,1101,15899,907,0,814,0,0,698,0,172,123,265,0,585,150,618
2021-03-14,661,291,202,1484,2770,1917,1881,0,302,34,129,2628,538,3694,1215,0,1421,356,169,1163,690,492,996,0,903,781,0,0,2042,145,873,192,281,0,0,860,5943,0,2995,0,4344,0,489,0,52,162,158,114,369,79,308
2021-03-15,179,422,102,782,2194,1381,1587,393,717,25,119,2743,198,2826,422,703,768,763,174,1126,413,309,825,0,213,861,300,3828,0,178,766,102,189,2525,751,617,5807,1082,1105,678,15,1108,435,164,162,66,161,46,4550,112,214
2021-03-16,341,349,370,1997,3694,3112,2866,0,718,148,394,5068,257,4793,326,137,926,604,189,1345,565,0,709,0,959,1113,142,2579,1885,176,681,55,413,853,262,660,6508,601,1022,491,1098,481,798,29,406,395,298,47,503,107,335
2021-03-17,0,455,350,1655,0,3001,2483,597,712,133,326,5076,297,4613,626,372,1979,554,196,1373,908,0,1038,2514,455,1251,177,3786,1456,243,1231,59,0,373,236,915,8976,903,1689,983,1991,699,955,96,139,116,213,69,760,81,317
2021-03-18,589,341,322,2325,132,3123,2546,0,695,119,262,4541,335,5072,1261,302,1073,510,241,2095,962,0,1494,0,531,1263,236,3118,2104,250,1399,143,962,1156,337,1113,7796,895,1871,331,1992,560,780,31,142,157,266,88,567,81,386
2021-03-19,256,0,392,2380,0,3449,2192,422,578,113,226,3574,294,5140,1778,210,1487,483,239,1635,859,0,1435,0,245,1246,315,4419,1551,218,1302,144,602,1207,372,1152,8262,885,1918,162,1934,447,708,97,150,230,275,0,528,142,373
2021-03-20,264,617,363,1962,0,4214,2159,0,424,0,274,3794,320,5105,0,0,1871,326,222,0,891,0,1382,0,0,1211,0,3253,2414,185,1589,162,446,0,0,1118,7623,990,1868,0,2015,0,655,0,190,79,343,185,510,141,0
2021-03-21,0,1,160,1431,0,2340,1704,0,378,0,112,1982,227,3988,2251,0,730,345,171,2698,767,0,950,0,0,869,0,0,326,171,1192,185,315,0,0,1007,7938,0,1692,1357,318,842,313,0,93,175,156,79,365,54,0
2021-03-22,363,340,95,1220,0,1579,1597,0,585,0,52,2532,207,2863,305,794,864,665,178,1063,512,0,1153,0,1278,524,453,5768,1208,164,621,99,141,2976,711,682,6361,1205,1101,0,2547,159,293,149,65,110,175,78,319,154,0
2021-03-23,11,359,327,1832,0,3514,2680,0,1004,0,233,4595,382,5309,1370,180,1328,640,131,1263,662,2661,854,0,710,1065,128,4537,1554,167,709,94,483,898,310,728,6801,549,1475,510,1052,383,883,68,332,70,263,41,99,105,1329
2021-03-24,377,425,374,2803,37319,4667,2477,0,865,486,226,4344,389,5141,1214,210,1177,534,199,1476,970,0,1311,2385,486,852,276,5174,1840,211,1020,95,766,1457,366,1173,7278,963,1844,600,2082,562,681,89,209,144,203,58,837,107,388
2021-03-25,345,343,313,2180,0,3626,2653,0,833,197,337,3234,518,5785,1374,219,1608,598,218,1537,948,0,1856,0,371,1142,262,5842,1498,217,1325,187,632,1488,422,1382,8081,1107,2295,0,2129,527,724,34,170,206,321,121,443,74,0
2021-03-26,443,317,266,3002,8929,0,2265,39,729,183,185,5580,335,5735,1407,287,663,530,253,1813,1112,0,1700,0,455,1045,210,6061,2741,229,1413,283,907,1700,489,1360,8507,1062,2316,703,2137,453,634,125,149,174,355,123,444,156,932
2021-03-27,297,223,208,2678,0,9322,2248,0,473,159,165,4219,0,5881,1295,737,973,371,210,1891,979,1457,1734,0,0,1026,517,5245,0,169,1444,126,532,0,0,1366,8201,1447,2149,1173,0,849,0,0,118,172,507,112,493,226,863
2021-03-28,143,1,196,2250,9462,2789,1658,0,335,47,69,2415,653,4942,959,340,775,0,197,1382,945,0,1224,7789,0,733,0,0,4202,161,1088,196,459,0,0,1335,9395,0,1995,600,0,0,1130,0,31,205,195,102,317,124,0
2021-03-29,0,0,78,1761,0,2917,1595,0,899,55,79,3589,313,3377,806,0,1022,1180,180,1142,715,0,1551,644,799,799,16,9238,710,182,868,183,0,3229,870,1030,7622,1285,1604,122,5316,194,231,143,38,214,183,0,227,73,378
2021-03-30,406,0,168,2404,0,5035,2672,0,805,245,175,3139,374,5167,958,171,1112,621,223,1444,722,0,1273,0,529,894,143,6307,1904,147,600,106,141,1617,406,903,6488,843,1581,578,1376,371,699,50,156,149,356,173,373,165,336
2021-03-31,276,1107,285,2592,8543,4552,2407,950,834,216,213,4497,462,5275,1762,229,1234,509,251,1057,1044,945,1649,0,516,1076,266,7107,1887,275,961,166,1098,832,442,1362,8382,1246,2249,692,1929,514,772,76,221,25,405,100,408,100,412
2021-04-01,323,361,271,3526,5606,3892,2325,0,898,205,210,3337,363,6887,1605,386,1874,599,284,1435,1222,0,2136,0,574,769,230,7100,2421,293,1091,248,811,1580,512,1584,8888,1276,2464,389,2025,487,827,79,185,167,2233,113,470,143,494
2021-04-02,0,284,283,3236,4529,4656,2312,515,822,160,145,3518,471,6426,1646,402,1209,551,401,1538,1201,0,2537,0,0,1132,198,6151,1677,208,1315,232,611,1488,489,1457,7787,1351,2154,901,0,422,685,57,125,314,1343,133,416,151,430
2021-04-03,789,0,289,2839,538,5344,2215,0,630,117,216,1650,438,5950,1570,786,1016,354,281,1542,1052,0,2063,1836,0,781,182,9291,2293,0,1241,150,551,0,0,1275,7846,1287,2290,1154,0,447,579,0,180,135,0,112,353,125,443
2021-04-04,260,0,97,2449,5322,3932,1693,0,302,61,85,1714,398,4745,1221,0,859,287,295,1267,938,0,0,0,0,653,0,0,0,0,0,244,432,0,0,1669,7467,0,0,0,0,0,0,0,107,150,0,0,191,105,350
2021-04-05,166,319,70,2102,0,2718,1534,351,1203,75,44,959,279,3478,867,201,378,758,221,1023,713,0,1383,0,1206,501,154,11082,2918,442,1200,118,157,2699,1115,859,6583,1614,2906,606,6407,517,405,84,0,111,0,189,110,75,277
2021-04-06,5786,337,453,2932,8925,4255,2866,0,953,257,161,5771,385,5551,1264,229,936,4699,291,1434,619,2169,3012,0,279,967,166,6147,1871,177,1328,106,502,1074,530,867,5748,635,1561,568,884,300,330,88,189,297,0,59,243,122,280
2021-04-07,269,345,240,3788,4243,4643,2521,539,1154,193,244,4544,425,5885,1912,236,1399,817,400,1550,1209,0,1996,2279,654,961,294,9369,2064,216,825,69,756,1038,469,1471,7213,1518,2253,740,1392,612,1019,78,192,0,113,76,411,94,363
2021-04-08,452,349,0,3739,4332,4746,2593,0,1209,194,199,4699,506,7939,1886,362,1522,726,319,1928,1385,0,2524,0,456,1120,222,8540,2742,261,966,227,670,1012,668,1297,8379,1042,1998,658,2040,885,627,101,224,223,384,122,457,170,447
2021-04-09,559,310,242,4004,4193,5048,2239,447,992,120,177,3402,537,7121,1932,380,1166,1520,438,1542,1335,0,2646,563,692,1005,260,8833,1946,116,1165,146,515,1807,542,1840,9014,1582,2191,1303,2519,443,733,70,216,299,402,86,160,136,476
2021-04-10,744,0,238,3630,6986,4882,2252,0,616,213,171,3198,0,6906,1455,419,1230,475,311,1700,1358,0,2449,0,0,1019,238,7539,2077,0,1011,150,616,0,0,1584,7283,1436,0,1358,0,298,500,0,168,174,199,113,354,128,455
2021-04-11,348,533,117,2942,0,3362,1815,0,446,44,0,1772,876,5520,1235,367,843,332,215,1227,1158,0,1776,0,0,725,0,0,1826,0,918,237,432,0,0,1483,6764,0,3926,0,0,259,365,0,41,112,150,92,311,68,415
2021-04-12,319,317,70,2433,1583,3088,1552,483,1120,63,169,1660,375,1613,912,355,864,657,296,1310,1130,0,1993,0,989,583,187,10553,1934,619,736,89,146,2985,1512,985,4926,1722,1393,675,5645,264,267,115,70,124,54,70,172,73,293
2021-04-13,412,219,317,3193,4848,6638,2685,0,1063,231,224,7277,376,9068,1904,210,1297,853,571,2048,954,0,1358,1677,452,1094,262,10277,2340,177,701,97,445,1118,548,1084,5029,1104,1391,611,1374,363,796,82,173,464,325,63,1432,113,328
2021-04-14,395,437,275,3536,2697,5730,2382,601,1102,176,220,3422,378,6772,2324,380,926,909,547,1301,1196,3733,1697,477,394,1081,225,9349,2216,214,803,100,655,1609,808,1552,6192,1283,2014,419,2360,484,774,57,205,0,632,71,277,193,413
2021-04-15,549,210,410,3581,3958,5060,2375,0,1002,165,283,3276,542,6762,1500,192,1821,774,580,1415,1374,0,2729,489,803,932,234,7191,2164,227,1087,176,538,702,725,1444,6884,1386,1886,459,2430,410,821,76,192,138,60,95,421,106,393
2021-04-16,536,212,216,3866,5206,5650,2107,541,891,177,237,3474,385,7296,2260,615,1398,0,571,1594,1290,0,2287,0,479,1151,241,9850,2003,263,1259,139,583,1062,695,1564,6555,2169,1926,846,2479,409,702,64,118,1002,372,96,422,134,475
2021-04-17,0,0,292,3194,3922,5114,2024,0,567,139,221,2682,369,6323,1450,455,4061,355,414,1608,2477,0,2419,409,0,1185,202,6076,1987,0,981,66,0,0,0,1500,8235,1655,1739,479,0,314,592,0,148,0,637,99,508,130,446
2021-04-18,0,0,157,2666,3149,3761,1545,0,395,58,45,1904,307,6834,1261,381,689,374,346,1305,957,0,1845,0,0,702,0,0,1076,0,1021,147,706,0,0,1169,5704,0,1255,711,0,187,275,0,56,136,140,0,270,83,370
2021-04-19,698,458,37,1959,2183,1914,1409,429,1022,51,59,1199,197,4237,777,389,730,758,260,978,710,0,1284,817,1396,725,133,9171,1632,610,753,96,168,2339,1966,631,4339,1371,1242,693,5672,284,231,111,57,164,63,176,111,78,260
2021-04-20,381,238,362,2587,2839,4577,2366,0,848,237,198,6057,270,5645,1963,160,724,616,420,1236,679,0,1185,392,360,927,171,6601,1799,137,574,0,549,738,565,925,3922,1798,940,702,1201,300,604,78,177,163,897,44,1443,129,315
2021-04-21,436,294,233,2765,3475,4602,2110,593,923,176,352,4856,342,5571,1492,286,1114,675,500,1261,1152,1893,1600,289,666,943,157,5973,1789,168,763,126,631,856,977,1205,4326,1496,1401,649,1963,536,780,62,158,98,300,41,412,72,426
2021-04-22,528,234,319,3170,3230,4192,1976,0,949,167,161,3341,0,6684,2361,274,1571,644,403,1373,1180,0,1970,381,623,936,134,5511,1724,207,879,87,497,737,976,1203,4996,1625,1447,647,2234,472,624,95,181,142,47,127,682,99,400
2021-04-23,562,190,212,3369,2834,4188,1826,489,773,152,236,3472,836,5464,1876,326,1766,582,371,1340,1073,0,2164,296,541,1273,0,5640,1788,231,977,91,431,1034,1010,1163,4901,1755,1460,896,2168,344,598,83,155,223,295,93,428,101,405
2021-04-24,0,0,0,2907,4477,0,1804,0,482,119,184,2449,311,7411,1917,334,930,420,373,1005,1103,0,2103,0,0,1085,0,5204,1526,0,1001,63,436,0,0,1196,4164,1718,1397,1390,0,472,482,0,175,0,453,51,421,78,375
2021-04-25,0,0,0,2035,0,7326,1358,0,411,32,64,1407,279,4671,1567,295,724,413,164,884,827,0,1556,0,0,739,335,0,873,0,759,97,220,0,0,906,4087,0,1081,0,0,281,324,0,49,126,105,122,233,104,314
2021-04-26,840,542,638,2137,0,1881,1205,493,945,121,63,1918,0,3513,1011,237,629,825,229,719,681,0,1197,636,891,653,94,7080,1396,623,530,41,182,2167,2201,557,3039,2105,813,750,6681,246,211,122,14,238,259,67,217,55,289
2021-04-27,405,289,172,2556,2124,3333,2093,0,839,189,229,5608,382,5271,2015,144,1124,758,425,0,842,0,1078,260,452,787,148,4584,1560,153,441,58,346,407,719,677,2704,1092,832,682,158,327,714,65,176,498,254,50,359,93,177
2021-04-28,390,255,334,2728,2476,3686,1861,645,916,156,291,4269,202,5178,1137,241,1129,684,261,2225,1261,1650,1507,381,442,883,170,4943,1723,221,683,48,503,621,876,1002,3146,1640,1392,603,1765,518,738,116,202,462,229,69,376,62,453
2021-04-29,453,210,161,3394,2243,3322,1806,0,871,144,240,3572,271,5666,2789,194,1152,657,254,1187,1384,0,1913,296,570,1011,134,4197,1786,229,911,101,475,486,914,966,4073,1569,1265,881,1983,463,790,70,174,229,259,122,430,81,432
2021-04-30,510,177,246,3207,1857,4607,1644,620,766,175,196,3515,210,5306,1772,367,1063,540,268,1249,1483,0,1874,289,685,1027,129,3863,0,286,1109,128,372,786,982,942,3868,1322,1187,844,2233,338,719,0,154,0,20,117,409,83,395
2021-05-01,0,0,0,2813,1597,3100,1623,0,489,166,243,3486,277,5419,1838,216,1045,208,403,963,1154,0,1712,0,0,982,0,3708,3248,0,897,80,388,0,0,939,3725,1669,1112,1074,0,410,644,73,168,120,335,119,387,158,370
2021-05-02,0,0,0,1860,1188,2653,1253,0,375,69,137,1307,214,3841,961,288,598,502,231,761,1069,0,1711,0,0,662,0,0,985,0,717,94,326,0,0,649,2849,0,790,356,0,279,368,0,45,0,29,112,288,48,420
2021-05-03,801,368,500,2049,979,1728,1092,515,843,55,61,1541,129,3075,956,158,556,720,245,611,796,0,1105,483,759,576,84,5557,995,0,521,32,130,1312,2065,520,2200,2482,483,652,4567,228,310,148,62,56,246,74,187,0,269
2021-05-04,476,209,208,2211,1021,3133,1947,0,772,149,296,4153,208,3682,1519,137,638,597,418,771,776,0,995,260,997,690,229,3120,1285,843,427,33,373,417,734,501,2173,1416,719,701,981,259,772,77,223,582,241,78,0,138,364
2021-05-05,373,202,104,2410,2522,2597,1582,470,840,169,298,2504,167,4394,1611,197,869,537,348,842,1141,1593,1241,455,466,654,99,3047,1450,205,614,56,138,609,806,679,2463,1326,890,752,1469,480,708,71,140,0,31,62,662,39,405
2021-05-06,394,166,214,1778,1425,2476,1681,0,750,137,188,2360,253,4504,1563,171,1284,475,318,856,1246,0,1651,0,407,865,84,4113,1387,273,671,49,711,711,745,578,2585,1142,1001,631,1798,395,653,89,133,209,206,128,565,56,385
2021-05-07,498,187,240,3321,587,2986,1501,467,655,123,222,2926,208,4165,1402,203,721,411,288,938,1163,0,1450,193,563,865,76,3367,1397,279,867,97,398,436,824,768,2370,1408,881,780,1921,386,633,96,149,604,225,114,314,0,339
2021-05-08,0,0,0,1729,1035,2610,1421,345,336,98,245,2190,186,3977,1566,173,1002,293,287,779,1049,0,1282,371,0,721,0,2577,1297,0,623,52,300,0,0,656,3195,1497,794,939,0,0,542,0,152,0,168,90,419,28,324
2021-05-09,0,0,0,1741,336,0,1022,0,203,43,95,1416,124,3231,927,200,532,197,243,539,905,0,803,0,0,505,0,0,794,0,521,41,155,0,0,434,2269,0,656,448,0,592,195,0,35,0,72,81,244,16,402
2021-05-10,800,81,509,1424,148,2399,932,0,619,44,76,753,163,2296,881,104,368,625,225,336,591,0,1190,0,1095,349,77,2987,713,568,415,55,100,827,1788,276,1580,1725,444,642,3763,207,155,141,11,609,419,60,106,15,211
2021-05-11,470,0,267,1562,568,2385,1617,0,659,126,233,3966,125,3263,1284,89,574,282,238,600,665,0,575,149,649,720,125,2668,1411,136,287,65,299,409,642,399,1516,1225,156,683,699,224,757,0,172,684,14,0,310,87,248
2021-05-12,464,717,205,1795,482,2179,1442,411,585,111,224,2366,427,3184,1213,114,565,582,291,561,843,1443,909,155,480,536,83,2765,1449,195,382,45,374,187,598,471,1830,1090,948,469,1491,468,677,129,210,59,174,109,347,54,350
2021-05-13,436,0,362,1918,415,2028,1323,0,602,114,192,2448,202,4064,1846,125,841,437,296,579,883,0,1009,0,415,805,81,2370,1161,200,356,73,305,471,718,474,2216,1362,620,544,1389,418,672,103,112,327,156,74,1144,68,411
2021-05-14,389,149,201,1841,313,1643,1174,367,581,96,250,2613,213,3590,1565,135,627,405,304,493,898,0,1305,133,421,633,45,2102,1014,218,628,68,253,365,810,512,2068,2375,346,853,1509,336,553,83,131,0,91,83,4918,20,297
2021-05-15,0,0,0,1513,638,2210,1152,0,244,84,202,1983,133,3319,972,158,0,266,176,685,1144,0,872,0,0,476,0,1491,919,0,1525,55,193,0,0,378,2041,908,0,957,0,320,484,0,84,0,6,0,2016,106,307
2021-05-16,0,173,0,1250,266,1111,897,0,159,47,95,650,107,2482,630,122,0,232,192,280,726,0,805,0,0,374,0,0,618,0,483,36,136,0,0,369,1561,0,1150,385,0,242,287,0,41,42,1,228,254,15,238
2021-05-17,542,371,316,944,350,872,807,369,621,31,67,500,92,1976,689,94,1300,363,199,272,537,0,589,263,1113,314,42,2576,729,536,346,29,86,662,1340,212,1278,717,246,83,2617,164,284,143,38,64,168,73,184,45,175
2021-05-18,287,193,608,1495,186,1730,1333,0,506,100,313,4077,131,2805,730,86,449,614,199,378,484,0,516,89,494,492,98,1535,993,150,159,33,196,81,473,212,1030,0,393,618,623,257,639,97,138,66,108,55,336,26,245
2021-05-19,348,240,257,1633,911,1257,1206,517,583,127,244,2015,126,2811,1245,531,477,468,202,491,802,965,654,0,615,429,38,1950,918,153,390,43,284,228,432,337,1431,668,0,540,969,430,584,0,131,883,62,58,288,18,261
2021-05-20,302,188,276,1542,555,1430,1160,0,456,78,256,1903,114,2893,952,325,420,442,219,591,893,0,866,211,420,649,55,1570,1208,206,358,38,233,206,569,319,1583,1798,971,590,1186,266,565,271,33,0,99,59,339,28,301
2021-05-21,334,168,105,1573,655,1823,981,406,403,69,201,1577,123,2371,812,135,383,413,170,396,789,0,679,310,340,537,34,1259,1004,173,468,39,176,171,495,443,1540,1646,405,571,1021,300,541,71,136,73,102,62,443,27,285
2021-05-22,0,0,0,1109,373,0,942,0,164,68,177,1353,75,3406,841,114,0,245,158,481,666,0,596,0,0,428,0,1206,871,0,331,19,170,0,0,521,1347,0,409,645,0,262,425,0,7,0,10,85,255,0,0
2021-05-23,0,0,0,942,0,2514,698,0,166,26,97,768,92,2069,432,85,0,180,116,236,563,0,439,0,0,306,0,0,683,0,336,22,115,0,0,244,1073,0,289,321,0,231,215,0,35,8,5,48,196,59,0
2021-05-24,405,79,482,933,966,693,653,277,446,30,49,687,44,1606,457,44,882,622,99,76,375,0,468,182,587,202,31,1539,0,353,384,21,55,386,1121,228,929,2005,189,451,2422,148,263,136,21,0,160,40,132,14,619
2021-05-25,265,250,157,808,389,906,1213,0,382,80,329,3964,78,1874,1403,0,347,446,61,654,490,0,243,62,1043,433,81,973,1293,184,160,9,169,181,419,160,767,916,205,500,524,185,573,73,153,85,69,21,306,41,233
2021-05-26,227,341,154,6,395,1127,1049,446,349,67,183,2181,68,2327,831,123,393,474,162,323,643,988,432,78,419,388,48,1055,987,165,337,26,162,88,393,198,936,1755,360,656,0,268,436,91,77,702,2,50,269,19,190
2021-05-27,232,139,211,2024,394,941,952,0,283,40,218,1289,137,2338,832,75,392,407,122,357,656,0,499,111,467,447,34,636,732,128,381,20,132,157,426,217,1055,1531,229,764,1705,309,420,0,169,0,10,57,346,22,269
2021-05-28,267,135,131,982,521,1007,906,277,235,49,214,2032,59,2338,802,74,303,392,128,404,558,0,359,0,354,361,57,734,660,123,408,8,99,204,422,248,937,1082,257,806,738,272,410,183,95,127,9,1707,228,54,241
2021-05-29,0,0,0,802,0,0,847,0,104,46,160,1081,67,0,679,89,0,198,107,322,428,0,338,0,0,441,0,569,585,0,261,10,85,0,0,185,870,1066,203,1542,0,192,383,0,67,0,0,48,0,0,0
2021-05-30,0,0,0,0,0,1321,603,0,75,20,61,384,26,0,484,51,0,255,87,227,358,0,279,0,0,200,31,0,377,0,180,9,60,0,0,249,785,0,149,0,0,176,0,0,24,38,2,122,0,0,0
2021-05-31,0,0,306,1123,443,315,579,0,49,9,30,144,0,0,285,45,0,98,42,146,0,0,0,0,0,187,0,0,0,0,170,11,0,0,0,117,494,0,0,0,0,0,0,0,20,1203,14,30,0,0,0
2021-06-01,514,293,42,401,158,684,589,0,305,18,69,159,60,5937,407,28,603,772,32,59,517,0,133,153,978,174,0,984,622,330,0,4,71,222,1017,101,391,1135,183,4,2100,255,437,220,15,37,5,56,640,102,571
2021-06-02,419,173,101,478,273,580,1210,526,218,83,242,1995,47,1234,576,17,324,569,62,186,261,900,128,51,641,367,36,497,334,71,264,8,169,115,347,65,431,693,99,915,265,200,412,69,158,106,6,25,553,11,109
2021-06-03,350,152,192,674,281,656,1024,0,240,53,197,1862,73,1878,845,46,292,470,105,258,1217,0,236,41,313,272,15,530,490,108,102,8,0,70,251,134,565,867,241,322,481,343,416,110,127,0,11,45,430,30,144
2021-06-04,361,165,141,626,74,703,983,332,198,53,253,2762,61,0,767,48,220,461,72,259,444,0,253,56,364,346,19,554,621,142,99,12,218,143,428,145,779,719,180,346,680,288,509,80,131,55,4,69,557,27,121
2021-06-05,0,0,0,543,786,488,858,0,50,27,203,1979,0,0,731,65,0,297,97,286,419,0,294,0,0,224,0,429,379,0,221,0,108,0,0,132,761,794,216,784,0,529,363,0,0,41,3,64,0,0,0
2021-06-06,0,0,0,342,0,402,637,0,71,21,88,637,0,0,374,56,0,263,78,155,0,0,258,0,0,199,0,0,268,0,182,0,78,0,0,104,549,0,124,0,0,0,0,0,0,760,2,81,0,0,0
2021-06-07,627,235,332,239,208,297,613,244,217,16,62,505,79,0,317,41,355,626,29,90,528,0,194,82,796,201,12,462,255,214,95,30,40,197,699,84,463,832,90,374,1297,174,108,150,121,0,2495,33,739,0,308
2021-06-08,347,127,57,365,195,450,1022,0,164,39,231,1792,25,0,600,21,189,601,71,182,364,0,125,32,102,251,29,362,426,61,120,13,69,66,297,78,442,702,107,414,299,252,599,71,137,32,66,36,216,51,96
